date,state,cases,deaths,abbr_state
2021-05-05,South Carolina,581835,9536,SC
2021-05-05,South Dakota,123073,1976,SD
2021-05-05,Tennessee,836094,12131,TN
2021-05-05,Texas,2901603,50626,TX
2021-05-05,Utah,399044,2219,UT
2021-05-05,Vermont,23247,248,VT
2021-05-05,Virgin Islands,3152,27,Virgin Islands
2021-05-05,Virginia,663538,10844,VA
2021-05-05,Washington,411842,5586,WA
2021-05-05,West Virginia,154956,2707,WV
2021-05-05,Wisconsin,663880,7596,WI
2021-05-05,Wyoming,58438,710,WY
2021-05-06,Alabama,530011,10946,AL
2021-05-06,Alaska,68208,332,AK
2021-05-06,Arizona,866623,17367,AZ
2021-05-06,Arkansas,336948,5757,AR
2021-05-06,California,3753796,62169,CA
2021-05-06,Colorado,521743,6482,CO
2021-05-06,Connecticut,342282,8131,CT
2021-05-06,Delaware,105572,1629,DE
2021-05-06,District of Columbia,48080,1110,DC
2021-05-06,Florida,2258425,35548,FL
2021-05-06,Georgia,1082584,19661,GA
2021-05-06,Guam,8989,140,GU
2021-05-06,Hawaii,33309,483,HI
2021-05-06,Idaho,188668,2055,ID
2021-05-06,Illinois,1352140,24483,IL
2021-05-06,Indiana,729923,13379,IN
2021-05-06,Iowa,366946,5980,IA
2021-05-06,Kansas,312206,5041,KS
2021-05-06,Kentucky,450840,6664,KY
2021-05-06,Louisiana,461210,10425,LA
2021-05-06,Maine,63175,793,ME
2021-05-06,Maryland,451458,8822,MD
2021-05-06,Massachusetts,694769,17663,MA
2021-05-06,Michigan,954135,19209,MI
2021-05-06,Minnesota,584320,7297,MN
2021-05-06,Mississippi,312926,7226,MS
2021-05-06,Missouri,604806,9323,MO
2021-05-06,Montana,109704,1580,MT
2021-05-06,Nebraska,220933,2379,NE
2021-05-06,Nevada,317482,5490,NV
2021-05-06,New Hampshire,96134,1311,NH
2021-05-06,New Jersey,1005938,25740,NJ
2021-05-06,New Mexico,199054,4091,NM
2021-05-06,New York,2062707,52038,NY
2021-05-06,North Carolina,979336,12761,NC
2021-05-06,North Dakota,108249,1530,ND
2021-05-06,Northern Mariana Islands,168,2,MP
2021-05-06,Ohio,1080121,19344,OH
2021-05-06,Oklahoma,449414,6832,OK
2021-05-06,Oregon,189162,2531,OR
2021-05-06,Pennsylvania,1171863,26497,PA
2021-05-06,Puerto Rico,167461,2348,PR
2021-05-06,Rhode Island,149384,2685,RI
2021-05-06,South Carolina,582506,9558,SC
2021-05-06,South Dakota,123157,1977,SD
2021-05-06,Tennessee,837185,12148,TN
2021-05-06,Texas,2904201,50690,TX
2021-05-06,Utah,399439,2219,UT
2021-05-06,Vermont,23296,249,VT
2021-05-06,Virgin Islands,3152,27,Virgin Islands
2021-05-06,Virginia,664394,10861,VA
2021-05-06,Washington,413004,5598,WA
2021-05-06,West Virginia,155341,2713,WV
2021-05-06,Wisconsin,664673,7614,WI
2021-05-06,Wyoming,58527,710,WY
2021-05-07,Alabama,530325,10966,AL
2021-05-07,Alaska,68324,332,AK
2021-05-07,Arizona,867443,17391,AZ
2021-05-07,Arkansas,337170,5759,AR
2021-05-07,California,3755950,62211,CA
2021-05-07,Colorado,523758,6489,CO
2021-05-07,Connecticut,342718,8137,CT
2021-05-07,Delaware,105775,1629,DE
2021-05-07,District of Columbia,48136,1110,DC
2021-05-07,Florida,2262590,35634,FL
2021-05-07,Georgia,1083828,19701,GA
2021-05-07,Guam,8992,140,GU
2021-05-07,Hawaii,33452,483,HI
2021-05-07,Idaho,188857,2063,ID
2021-05-07,Illinois,1355405,24524,IL
2021-05-07,Indiana,731086,13397,IN
2021-05-07,Iowa,367292,5983,IA
2021-05-07,Kansas,312637,5058,KS
2021-05-07,Kentucky,451453,6672,KY
2021-05-07,Louisiana,461773,10433,LA
2021-05-07,Maine,63463,794,ME
2021-05-07,Maryland,452226,8833,MD
2021-05-07,Massachusetts,695745,17668,MA
2021-05-07,Michigan,957497,19239,MI
2021-05-07,Minnesota,585770,7309,MN
2021-05-07,Mississippi,313166,7228,MS
2021-05-07,Missouri,605406,9329,MO
2021-05-07,Montana,109853,1592,MT
2021-05-07,Nebraska,221153,2380,NE
2021-05-07,Nevada,317980,5498,NV
2021-05-07,New Hampshire,96337,1311,NH
2021-05-07,New Jersey,1006905,25769,NJ
2021-05-07,New Mexico,199333,4100,NM
2021-05-07,New York,2065172,52077,NY
2021-05-07,North Carolina,981197,12804,NC
2021-05-07,North Dakota,108371,1529,ND
2021-05-07,Northern Mariana Islands,169,2,MP
2021-05-07,Ohio,1081518,19428,OH
2021-05-07,Oklahoma,449648,6832,OK
2021-05-07,Oregon,190064,2539,OR
2021-05-07,Pennsylvania,1174510,26547,PA
2021-05-07,Puerto Rico,167983,2355,PR
2021-05-07,Rhode Island,149577,2687,RI
2021-05-07,South Carolina,583373,9566,SC
2021-05-07,South Dakota,123233,1980,SD
2021-05-07,Tennessee,837967,12158,TN
2021-05-07,Texas,2907084,50748,TX
2021-05-07,Utah,399825,2223,UT
2021-05-07,Vermont,23393,249,VT
2021-05-07,Virgin Islands,3152,27,Virgin Islands
2021-05-07,Virginia,665332,10874,VA
2021-05-07,Washington,414479,5609,WA
2021-05-07,West Virginia,155680,2719,WV
2021-05-07,Wisconsin,665422,7625,WI
2021-05-07,Wyoming,58623,710,WY
2021-05-08,Alabama,530744,10978,AL
2021-05-08,Alaska,68324,332,AK
2021-05-08,Arizona,868382,17407,AZ
2021-05-08,Arkansas,337415,5760,AR
2021-05-08,California,3757249,62270,CA
2021-05-08,Colorado,524782,6491,CO
2021-05-08,Connecticut,342718,8137,CT
2021-05-08,Delaware,105948,1636,DE
2021-05-08,District of Columbia,48164,1110,DC
2021-05-08,Florida,2266567,35699,FL
2021-05-08,Georgia,1084835,19731,GA
2021-05-08,Guam,9003,140,GU
2021-05-08,Hawaii,33540,484,HI
2021-05-08,Idaho,188857,2063,ID
2021-05-08,Illinois,1357051,24546,IL
2021-05-08,Indiana,732135,13405,IN
2021-05-08,Iowa,367563,5984,IA
2021-05-08,Kansas,312637,5058,KS
2021-05-08,Kentucky,451864,6686,KY
2021-05-08,Louisiana,461773,10433,LA
2021-05-08,Maine,63750,795,ME
2021-05-08,Maryland,452882,8843,MD
2021-05-08,Massachusetts,696540,17676,MA
2021-05-08,Michigan,960068,19363,MI
2021-05-08,Minnesota,587052,7317,MN
2021-05-08,Mississippi,313166,7228,MS
2021-05-08,Missouri,605885,9332,MO
2021-05-08,Montana,109986,1592,MT
2021-05-08,Nebraska,221347,2378,NE
2021-05-08,Nevada,317980,5498,NV
2021-05-08,New Hampshire,96501,1314,NH
2021-05-08,New Jersey,1007555,25791,NJ
2021-05-08,New Mexico,199333,4100,NM
2021-05-08,New York,2068200,52118,NY
2021-05-08,North Carolina,981358,12803,NC
2021-05-08,North Dakota,108469,1529,ND
2021-05-08,Northern Mariana Islands,169,2,MP
2021-05-08,Ohio,1082815,19428,OH
2021-05-08,Oklahoma,449648,6832,OK
2021-05-08,Oregon,190804,2542,OR
2021-05-08,Pennsylvania,1176855,26578,PA
2021-05-08,Puerto Rico,168503,2367,PR
2021-05-08,Rhode Island,149577,2687,RI
2021-05-08,South Carolina,583996,9586,SC
2021-05-08,South Dakota,123233,1980,SD
2021-05-08,Tennessee,838024,12158,TN
2021-05-08,Texas,2908499,50786,TX
2021-05-08,Utah,400185,2223,UT
2021-05-08,Vermont,23445,249,VT
2021-05-08,Virgin Islands,3210,27,Virgin Islands
2021-05-08,Virginia,666111,10885,VA
2021-05-08,Washington,415873,5609,WA
2021-05-08,West Virginia,156001,2726,WV
2021-05-08,Wisconsin,666042,7652,WI
2021-05-08,Wyoming,58623,710,WY
2021-05-09,Alabama,530988,10978,AL
2021-05-09,Alaska,68324,332,AK
2021-05-09,Arizona,868830,17409,AZ
2021-05-09,Arkansas,337510,5761,AR
2021-05-09,California,3758303,62310,CA
2021-05-09,Colorado,526228,6494,CO
2021-05-09,Connecticut,342718,8137,CT
2021-05-09,Delaware,106148,1636,DE
2021-05-09,District of Columbia,48180,1110,DC
2021-05-09,Florida,2269798,35730,FL
2021-05-09,Georgia,1085449,19730,GA
2021-05-09,Guam,9005,140,GU
2021-05-09,Hawaii,33613,485,HI
2021-05-09,Idaho,188857,2063,ID
2021-05-09,Illinois,1358716,24577,IL
2021-05-09,Indiana,733040,13418,IN
2021-05-09,Iowa,367715,5985,IA
2021-05-09,Kansas,312637,5058,KS
2021-05-09,Kentucky,452059,6689,KY
2021-05-09,Louisiana,461773,10433,LA
2021-05-09,Maine,63994,795,ME
2021-05-09,Maryland,453316,8851,MD
2021-05-09,Massachusetts,697398,17682,MA
2021-05-09,Michigan,960068,19363,MI
2021-05-09,Minnesota,587855,7324,MN
2021-05-09,Mississippi,313166,7228,MS
2021-05-09,Missouri,606180,9334,MO
2021-05-09,Montana,110021,1592,MT
2021-05-09,Nebraska,221434,2377,NE
2021-05-09,Nevada,317980,5498,NV
2021-05-09,New Hampshire,96624,1315,NH
2021-05-09,New Jersey,1007894,25801,NJ
2021-05-09,New Mexico,199333,4100,NM
2021-05-09,New York,2070603,52155,NY
2021-05-09,North Carolina,981358,12803,NC
2021-05-09,North Dakota,108512,1529,ND
2021-05-09,Northern Mariana Islands,169,2,MP
2021-05-09,Ohio,1083609,19428,OH
2021-05-09,Oklahoma,449648,6832,OK
2021-05-09,Oregon,191405,2543,OR
2021-05-09,Pennsylvania,1177967,26589,PA
2021-05-09,Puerto Rico,168886,2372,PR
2021-05-09,Rhode Island,149577,2687,RI
2021-05-09,South Carolina,584517,9592,SC
2021-05-09,South Dakota,123233,1980,SD
2021-05-09,Tennessee,838061,12158,TN
2021-05-09,Texas,2909750,50803,TX
2021-05-09,Utah,400417,2224,UT
2021-05-09,Vermont,23486,249,VT
2021-05-09,Virgin Islands,3210,27,Virgin Islands
2021-05-09,Virginia,666650,10895,VA
2021-05-09,Washington,415942,5609,WA
2021-05-09,West Virginia,156406,2726,WV
2021-05-09,Wisconsin,666381,7652,WI
2021-05-09,Wyoming,58623,710,WY
2021-05-10,Alabama,531094,10978,AL
2021-05-10,Alaska,68559,332,AK
2021-05-10,Arizona,869472,17409,AZ
2021-05-10,Arkansas,337586,5764,AR
2021-05-10,California,3760386,62332,CA
2021-05-10,Colorado,527186,6494,CO
2021-05-10,Connecticut,343545,8154,CT
2021-05-10,Delaware,106252,1641,DE
2021-05-10,District of Columbia,48195,1110,DC
2021-05-10,Florida,2272094,35782,FL
2021-05-10,Georgia,1085897,19731,GA
2021-05-10,Guam,9012,140,GU
2021-05-10,Hawaii,33665,485,HI
2021-05-10,Idaho,189199,2063,ID
2021-05-10,Illinois,1360247,24590,IL
2021-05-10,Indiana,733631,13419,IN
2021-05-10,Iowa,367909,5985,IA
2021-05-10,Kansas,312985,5059,KS
2021-05-10,Kentucky,452284,6699,KY
2021-05-10,Louisiana,462868,10438,LA
2021-05-10,Maine,64208,795,ME
2021-05-10,Maryland,453592,8861,MD
2021-05-10,Massachusetts,697872,17698,MA
2021-05-10,Michigan,963056,19398,MI
2021-05-10,Minnesota,589045,7324,MN
2021-05-10,Mississippi,313675,7234,MS
2021-05-10,Missouri,606513,9337,MO
2021-05-10,Montana,110051,1592,MT
2021-05-10,Nebraska,221500,2374,NE
2021-05-10,Nevada,318780,5506,NV
2021-05-10,New Hampshire,96801,1315,NH
2021-05-10,New Jersey,1008046,25809,NJ
2021-05-10,New Mexico,199901,4108,NM
2021-05-10,New York,2072264,52192,NY
2021-05-10,North Carolina,984647,12814,NC
2021-05-10,North Dakota,108556,1529,ND
2021-05-10,Northern Mariana Islands,170,2,MP
2021-05-10,Ohio,1084322,19428,OH
2021-05-10,Oklahoma,450315,6832,OK
2021-05-10,Oregon,191837,2549,OR
2021-05-10,Pennsylvania,1179648,26597,PA
2021-05-10,Puerto Rico,169158,2374,PR
2021-05-10,Rhode Island,149948,2690,RI
2021-05-10,South Carolina,584932,9596,SC
2021-05-10,South Dakota,123310,1981,SD
2021-05-10,Tennessee,839439,12178,TN
2021-05-10,Texas,2912414,50828,TX
2021-05-10,Utah,400624,2225,UT
2021-05-10,Vermont,23541,249,VT
2021-05-10,Virgin Islands,3233,27,Virgin Islands
2021-05-10,Virginia,666986,10902,VA
2021-05-10,Washington,417677,5630,WA
2021-05-10,West Virginia,156617,2729,WV
2021-05-10,Wisconsin,666613,7652,WI
2021-05-10,Wyoming,58764,710,WY
2021-05-11,Alabama,531404,10985,AL
2021-05-11,Alaska,68617,334,AK
2021-05-11,Arizona,870155,17428,AZ
2021-05-11,Arkansas,337819,5770,AR
2021-05-11,California,3761977,62363,CA
2021-05-11,Colorado,528405,6508,CO
2021-05-11,Connecticut,343954,8156,CT
2021-05-11,Delaware,106341,1644,DE
2021-05-11,District of Columbia,48282,1113,DC
2021-05-11,Florida,2275357,35830,FL
2021-05-11,Georgia,1086839,19753,GA
2021-05-11,Guam,9013,140,GU
2021-05-11,Hawaii,33723,485,HI
2021-05-11,Idaho,189427,2060,ID
2021-05-11,Illinois,1361775,24617,IL
2021-05-11,Indiana,734296,13434,IN
2021-05-11,Iowa,368190,5989,IA
2021-05-11,Kansas,312986,5059,KS
2021-05-11,Kentucky,452902,6717,KY
2021-05-11,Louisiana,463517,10451,LA
2021-05-11,Maine,64446,797,ME
2021-05-11,Maryland,453992,8870,MD
2021-05-11,Massachusetts,698427,17698,MA
2021-05-11,Michigan,965724,19500,MI
2021-05-11,Minnesota,589620,7333,MN
2021-05-11,Mississippi,313942,7240,MS
2021-05-11,Missouri,606922,9356,MO
2021-05-11,Montana,110208,1593,MT
2021-05-11,Nebraska,221911,2373,NE
2021-05-11,Nevada,319250,5509,NV
2021-05-11,New Hampshire,96933,1318,NH
2021-05-11,New Jersey,1008607,25840,NJ
2021-05-11,New Mexico,200037,4110,NM
2021-05-11,New York,2073713,52234,NY
2021-05-11,North Carolina,985664,12826,NC
2021-05-11,North Dakota,108682,1532,ND
2021-05-11,Northern Mariana Islands,170,2,MP
2021-05-11,Ohio,1085733,19441,OH
2021-05-11,Oklahoma,450400,6832,OK
2021-05-11,Oregon,192416,2559,OR
2021-05-11,Pennsylvania,1181864,26650,PA
2021-05-11,Puerto Rico,169341,2384,PR
2021-05-11,Rhode Island,150097,2694,RI
2021-05-11,South Carolina,585219,9596,SC
2021-05-11,South Dakota,123435,1981,SD
2021-05-11,Tennessee,840049,12194,TN
2021-05-11,Texas,2915330,50883,TX
2021-05-11,Utah,400850,2236,UT
2021-05-11,Vermont,23606,251,VT
2021-05-11,Virgin Islands,3233,27,Virgin Islands
2021-05-11,Virginia,667586,10919,VA
2021-05-11,Washington,418879,5637,WA
2021-05-11,West Virginia,156875,2734,WV
2021-05-11,Wisconsin,667187,7666,WI
2021-05-11,Wyoming,58835,712,WY
2021-05-12,Alabama,531751,10997,AL
2021-05-12,Alaska,68705,336,AK
2021-05-12,Arizona,870624,17430,AZ
2021-05-12,Arkansas,338043,5777,AR
2021-05-12,California,3763580,62468,CA
2021-05-12,Colorado,529632,6529,CO
2021-05-12,Connecticut,344141,8161,CT
2021-05-12,Delaware,106455,1644,DE
2021-05-12,District of Columbia,48336,1115,DC
2021-05-12,Florida,2278541,35881,FL
2021-05-12,Georgia,1087750,19795,GA
2021-05-12,Guam,9030,140,GU
2021-05-12,Hawaii,33762,486,HI
2021-05-12,Idaho,189657,2066,ID
2021-05-12,Illinois,1363563,24640,IL
2021-05-12,Indiana,735139,13445,IN
2021-05-12,Iowa,368567,5994,IA
2021-05-12,Kansas,313384,5071,KS
2021-05-12,Kentucky,453525,6728,KY
2021-05-12,Louisiana,463997,10463,LA
2021-05-12,Maine,64748,798,ME
2021-05-12,Maryland,454463,8879,MD
2021-05-12,Massachusetts,699187,17712,MA
2021-05-12,Michigan,968480,19515,MI
2021-05-12,Minnesota,590529,7348,MN
2021-05-12,Mississippi,314147,7244,MS
2021-05-12,Missouri,607269,9367,MO
2021-05-12,Montana,110401,1595,MT
2021-05-12,Nebraska,222088,2385,NE
2021-05-12,Nevada,319714,5515,NV
2021-05-12,New Hampshire,97093,1322,NH
2021-05-12,New Jersey,1009093,25873,NJ
2021-05-12,New Mexico,200232,4113,NM
2021-05-12,New York,2075757,52291,NY
2021-05-12,North Carolina,987144,12854,NC
2021-05-12,North Dakota,108793,1532,ND
2021-05-12,Northern Mariana Islands,170,2,MP
2021-05-12,Ohio,1087182,19441,OH
2021-05-12,Oklahoma,450543,6878,OK
2021-05-12,Oregon,193014,2567,OR
2021-05-12,Pennsylvania,1183747,26715,PA
2021-05-12,Puerto Rico,169384,2395,PR
2021-05-12,Rhode Island,150252,2696,RI
2021-05-12,South Carolina,585601,9603,SC
2021-05-12,South Dakota,123518,1988,SD
2021-05-12,Tennessee,840839,12197,TN
2021-05-12,Texas,2917768,50953,TX
2021-05-12,Utah,401318,2249,UT
2021-05-12,Vermont,23651,252,VT
2021-05-12,Virgin Islands,3256,27,Virgin Islands
2021-05-12,Virginia,668147,10934,VA
2021-05-12,Washington,419977,5658,WA
2021-05-12,West Virginia,157215,2748,WV
2021-05-12,Wisconsin,667850,7687,WI
2021-05-12,Wyoming,58893,712,WY
2021-05-13,Alabama,532895,11001,AL
2021-05-13,Alaska,68785,336,AK
2021-05-13,Arizona,871168,17438,AZ
2021-05-13,Arkansas,338235,5783,AR
2021-05-13,California,3765346,62573,CA
2021-05-13,Colorado,531417,6558,CO
2021-05-13,Connecticut,344612,8168,CT
2021-05-13,Delaware,106580,1648,DE
2021-05-13,District of Columbia,48404,1115,DC
2021-05-13,Florida,2282605,35928,FL
2021-05-13,Georgia,1088851,19814,GA
2021-05-13,Guam,9032,140,GU
2021-05-13,Hawaii,33835,486,HI
2021-05-13,Idaho,189815,2066,ID
2021-05-13,Illinois,1365634,24671,IL
2021-05-13,Indiana,736022,13450,IN
2021-05-13,Iowa,368823,5998,IA
2021-05-13,Kansas,313425,5071,KS
2021-05-13,Kentucky,454028,6735,KY
2021-05-13,Louisiana,464412,10469,LA
2021-05-13,Maine,65043,798,ME
2021-05-13,Maryland,454937,8896,MD
2021-05-13,Massachusetts,699908,17722,MA
2021-05-13,Michigan,970847,19633,MI
2021-05-13,Minnesota,591538,7367,MN
2021-05-13,Mississippi,314509,7247,MS
2021-05-13,Missouri,607836,9377,MO
2021-05-13,Montana,110531,1597,MT
2021-05-13,Nebraska,222247,2387,NE
2021-05-13,Nevada,320150,5523,NV
2021-05-13,New Hampshire,97304,1326,NH
2021-05-13,New Jersey,1009521,25905,NJ
2021-05-13,New Mexico,200432,4114,NM
2021-05-13,New York,2077961,52332,NY
2021-05-13,North Carolina,988497,12876,NC
2021-05-13,North Dakota,108907,1533,ND
2021-05-13,Northern Mariana Islands,170,2,MP
2021-05-13,Ohio,1088343,19441,OH
2021-05-13,Oklahoma,450696,6878,OK
2021-05-13,Oregon,193732,2578,OR
2021-05-13,Pennsylvania,1186310,26751,PA
2021-05-13,Puerto Rico,169486,2412,PR
2021-05-13,Rhode Island,150231,2698,RI
2021-05-13,South Carolina,585957,9619,SC
2021-05-13,South Dakota,123599,1989,SD
2021-05-13,Tennessee,841695,12206,TN
2021-05-13,Texas,2920004,51003,TX
2021-05-13,Utah,401736,2255,UT
2021-05-13,Vermont,23724,252,VT
2021-05-13,Virgin Islands,3261,27,Virgin Islands
2021-05-13,Virginia,668726,10961,VA
2021-05-13,Washington,421279,5669,WA
2021-05-13,West Virginia,157626,2751,WV
2021-05-13,Wisconsin,668421,7706,WI
2021-05-13,Wyoming,58996,712,WY
2021-05-14,Alabama,537813,11024,AL
2021-05-14,Alaska,68897,336,AK
2021-05-14,Arizona,872022,17447,AZ
2021-05-14,Arkansas,338485,5790,AR
2021-05-14,California,3766941,62626,CA
2021-05-14,Colorado,532922,6567,CO
2021-05-14,Connecticut,344977,8173,CT
2021-05-14,Delaware,106715,1651,DE
2021-05-14,District of Columbia,48424,1116,DC
2021-05-14,Florida,2286195,35999,FL
2021-05-14,Georgia,1089737,19837,GA
2021-05-14,Guam,9048,140,GU
2021-05-14,Hawaii,33966,487,HI
2021-05-14,Idaho,189982,2071,ID
2021-05-14,Illinois,1367431,24725,IL
2021-05-14,Indiana,736920,13466,IN
2021-05-14,Iowa,369055,5999,IA
2021-05-14,Kansas,313776,5079,KS
2021-05-14,Kentucky,454523,6744,KY
2021-05-14,Louisiana,464833,10478,LA
2021-05-14,Maine,65348,799,ME
2021-05-14,Maryland,455449,8908,MD
2021-05-14,Massachusetts,700337,17742,MA
2021-05-14,Michigan,972945,19665,MI
2021-05-14,Minnesota,592843,7376,MN
2021-05-14,Mississippi,314710,7254,MS
2021-05-14,Missouri,608351,9388,MO
2021-05-14,Montana,110662,1598,MT
2021-05-14,Nebraska,222335,2378,NE
2021-05-14,Nevada,320539,5530,NV
2021-05-14,New Hampshire,97430,1329,NH
2021-05-14,New Jersey,1009844,25931,NJ
2021-05-14,New Mexico,200650,4115,NM
2021-05-14,New York,2080000,52366,NY
2021-05-14,North Carolina,989865,12885,NC
2021-05-14,North Dakota,109003,1534,ND
2021-05-14,Northern Mariana Islands,170,2,MP
2021-05-14,Ohio,1089357,19528,OH
2021-05-14,Oklahoma,450847,6878,OK
2021-05-14,Oregon,194542,2598,OR
2021-05-14,Pennsylvania,1187953,26780,PA
2021-05-14,Puerto Rico,169814,2421,PR
2021-05-14,Rhode Island,150385,2700,RI
2021-05-14,South Carolina,586585,9627,SC
2021-05-14,South Dakota,123644,1991,SD
2021-05-14,Tennessee,842266,12213,TN
2021-05-14,Texas,2922438,51068,TX
2021-05-14,Utah,402072,2256,UT
2021-05-14,Vermont,23792,252,VT
2021-05-14,Virgin Islands,3267,27,Virgin Islands
2021-05-14,Virginia,669219,10991,VA
2021-05-14,Washington,423721,5663,WA
2021-05-14,West Virginia,157923,2756,WV
2021-05-14,Wisconsin,669018,7707,WI
2021-05-14,Wyoming,59079,712,WY
2021-05-15,Alabama,539829,11038,AL
2021-05-15,Alaska,68897,336,AK
2021-05-15,Arizona,872496,17459,AZ
2021-05-15,Arkansas,338687,5793,AR
2021-05-15,California,3768252,62647,CA
2021-05-15,Colorado,533999,6583,CO
2021-05-15,Connecticut,344977,8173,CT
2021-05-15,Delaware,106873,1651,DE
2021-05-15,District of Columbia,48530,1118,DC
2021-05-15,Florida,2289514,36055,FL
2021-05-15,Georgia,1090477,19859,GA
2021-05-15,Guam,9059,140,GU
2021-05-15,Hawaii,34064,488,HI
2021-05-15,Idaho,189982,2071,ID
2021-05-15,Illinois,1368875,24770,IL
2021-05-15,Indiana,738064,13471,IN
2021-05-15,Iowa,369230,6001,IA
2021-05-15,Kansas,313776,5079,KS
2021-05-15,Kentucky,454940,6821,KY
2021-05-15,Louisiana,464833,10478,LA
2021-05-15,Maine,65523,801,ME
2021-05-15,Maryland,455827,8925,MD
2021-05-15,Massachusetts,701490,17747,MA
2021-05-15,Michigan,974436,19775,MI
2021-05-15,Minnesota,593715,7379,MN
2021-05-15,Mississippi,314710,7254,MS
2021-05-15,Missouri,608719,9392,MO
2021-05-15,Montana,110738,1598,MT
2021-05-15,Nebraska,222335,2378,NE
2021-05-15,Nevada,320539,5530,NV
2021-05-15,New Hampshire,97563,1331,NH
2021-05-15,New Jersey,1010490,25952,NJ
2021-05-15,New Mexico,200650,4115,NM
2021-05-15,New York,2081761,52377,NY
2021-05-15,North Carolina,990114,12885,NC
2021-05-15,North Dakota,109087,1534,ND
2021-05-15,Northern Mariana Islands,172,2,MP
2021-05-15,Ohio,1090276,19528,OH
2021-05-15,Oklahoma,450847,6878,OK
2021-05-15,Oregon,195179,2600,OR
2021-05-15,Pennsylvania,1189690,26803,PA
2021-05-15,Puerto Rico,170041,2431,PR
2021-05-15,Rhode Island,150385,2700,RI
2021-05-15,South Carolina,588110,9638,SC
2021-05-15,South Dakota,123644,1991,SD
2021-05-15,Tennessee,842329,12213,TN
2021-05-15,Texas,2923523,51105,TX
2021-05-15,Utah,402392,2258,UT
2021-05-15,Vermont,23847,252,VT
2021-05-15,Virgin Islands,3267,27,Virgin Islands
2021-05-15,Virginia,669918,11008,VA
2021-05-15,Washington,424499,5663,WA
2021-05-15,West Virginia,158230,2757,WV
2021-05-15,Wisconsin,669636,7712,WI
2021-05-15,Wyoming,59079,712,WY
2021-05-16,Alabama,540083,11038,AL
2021-05-16,Alaska,68897,336,AK
2021-05-16,Arizona,872978,17466,AZ
2021-05-16,Arkansas,338782,5794,AR
2021-05-16,California,3769052,62681,CA
2021-05-16,Colorado,534685,6591,CO
2021-05-16,Connecticut,344977,8173,CT
2021-05-16,Delaware,107007,1651,DE
2021-05-16,District of Columbia,48545,1120,DC
2021-05-16,Florida,2291996,36074,FL
2021-05-16,Georgia,1090990,19860,GA
2021-05-16,Guam,9060,140,GU
2021-05-16,Hawaii,34180,489,HI
2021-05-16,Idaho,189982,2071,ID
2021-05-16,Illinois,1370094,24795,IL
2021-05-16,Indiana,738790,13480,IN
2021-05-16,Iowa,369368,6006,IA
2021-05-16,Kansas,313776,5079,KS
2021-05-16,Kentucky,455177,6829,KY
2021-05-16,Louisiana,464833,10478,LA
2021-05-16,Maine,65715,802,ME
2021-05-16,Maryland,456196,8929,MD
2021-05-16,Massachusetts,702039,17753,MA
2021-05-16,Michigan,974436,19775,MI
2021-05-16,Minnesota,594520,7389,MN
2021-05-16,Mississippi,314710,7254,MS
2021-05-16,Missouri,608962,9392,MO
2021-05-16,Montana,110779,1598,MT
2021-05-16,Nebraska,222335,2378,NE
2021-05-16,Nevada,320539,5530,NV
2021-05-16,New Hampshire,97676,1332,NH
2021-05-16,New Jersey,1010759,25961,NJ
2021-05-16,New Mexico,200650,4115,NM
2021-05-16,New York,2083649,52417,NY
2021-05-16,North Carolina,990114,12885,NC
2021-05-16,North Dakota,109134,1534,ND
2021-05-16,Northern Mariana Islands,172,2,MP
2021-05-16,Ohio,1090894,19528,OH
2021-05-16,Oklahoma,450847,6878,OK
2021-05-16,Oregon,195684,2602,OR
2021-05-16,Pennsylvania,1190577,26869,PA
2021-05-16,Puerto Rico,170270,2435,PR
2021-05-16,Rhode Island,150385,2700,RI
2021-05-16,South Carolina,588593,9653,SC
2021-05-16,South Dakota,123644,1991,SD
2021-05-16,Tennessee,842366,12213,TN
2021-05-16,Texas,2924188,51105,TX
2021-05-16,Utah,402634,2258,UT
2021-05-16,Vermont,23883,252,VT
2021-05-16,Virgin Islands,3267,27,Virgin Islands
2021-05-16,Virginia,670192,11018,VA
2021-05-16,Washington,424581,5663,WA
2021-05-16,West Virginia,158468,2761,WV
2021-05-16,Wisconsin,669636,7712,WI
2021-05-16,Wyoming,59079,712,WY
2021-05-17,Alabama,540267,11038,AL
2021-05-17,Alaska,69032,347,AK
2021-05-17,Arizona,873446,17466,AZ
2021-05-17,Arkansas,338849,5796,AR
2021-05-17,California,3770344,62701,CA
2021-05-17,Colorado,535375,6592,CO
2021-05-17,Connecticut,345639,8194,CT
2021-05-17,Delaware,107089,1651,DE
2021-05-17,District of Columbia,48590,1122,DC
2021-05-17,Florida,2293972,36132,FL
2021-05-17,Georgia,1091492,19860,GA
2021-05-17,Guam,9072,140,GU
2021-05-17,Hawaii,34247,489,HI
2021-05-17,Idaho,190354,2071,ID
2021-05-17,Illinois,1371126,24801,IL
2021-05-17,Indiana,739327,13486,IN
2021-05-17,Iowa,369489,6006,IA
2021-05-17,Kansas,314136,5080,KS
2021-05-17,Kentucky,455442,6832,KY
2021-05-17,Louisiana,465946,10489,LA
2021-05-17,Maine,65914,803,ME
2021-05-17,Maryland,456408,8932,MD
2021-05-17,Massachusetts,702338,17772,MA
2021-05-17,Michigan,977002,19799,MI
2021-05-17,Minnesota,595109,7389,MN
2021-05-17,Mississippi,315026,7257,MS
2021-05-17,Missouri,609296,9393,MO
